endpoint,ep_short,noise_type,noise_level,seed,model,arm,R2,RMSE,MSE,MAE,Spearman,CCC
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.3,3,LightGBM,tuned,0.3356142584372388,0.5052713163339111,0.2552991031098032,0.4155972885030928,0.5568416981048713,0.5023716963577259
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.3,3,RandomForest,tuned,0.2399836499685284,0.5404132149219499,0.2920464428622777,0.4517452285375421,0.47900580365759987,0.36017534182757893
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.3,4,MeanPredictor,baseline,-0.000611210468919765,0.6200792162332044,0.384498234404385,0.537274189521222,,-7.96762435268283e-32
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.3,4,BayesianRidge,baseline,0.30888496582975655,0.5153350280426652,0.26557019112773456,0.4189306664490847,0.5451872024832917,0.47372514923828546
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.3,4,RandomForest,baseline,0.2554452886924077,0.5348879335730043,0.28610510148199875,0.44938819378246686,0.49825258413950846,0.37256297624553925
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.3,4,LightGBM,baseline,0.32292585641321814,0.5100733194491159,0.26017479121383985,0.4144277311462698,0.5567785047848097,0.4973019104375237
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.3,4,LightGBM,tuned,0.3602206084415418,0.49582636493830845,0.24584378416793662,0.40469085786614245,0.586205561814341,0.5228162517821321
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.3,4,RandomForest,tuned,0.26473444494044684,0.5315407971271597,0.2825356190105764,0.44601007541290005,0.5099519714719586,0.37571921744189607
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.3,5,MeanPredictor,baseline,-0.0012482084720069064,0.6202765588049008,0.38474300940284956,0.5368546932033856,,-3.9812776595457476e-32
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.3,5,BayesianRidge,baseline,0.30888743324944923,0.5153341081169882,0.2655692429887317,0.42182931507348376,0.5433247112953602,0.4768061240730826
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.3,5,RandomForest,baseline,0.24680710630996683,0.5379818199000305,0.2894244385429488,0.44934160818216773,0.48696072293464043,0.3783102531896849
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.3,5,LightGBM,baseline,0.3073472359385384,0.5159080193171525,0.26616108439574737,0.42448756548743655,0.5410023117369442,0.4898031369188381
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.3,5,LightGBM,tuned,0.33414888870091997,0.5058282228394746,0.2558621910209412,0.41621334779257424,0.5611931051801303,0.5076984791614063
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.3,5,RandomForest,tuned,0.26019588056042287,0.5331787908834154,0.2842796230479008,0.44611219952377845,0.5188007866454458,0.3758485363646549
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.3,6,MeanPredictor,baseline,-0.0005527604378634532,0.6200611052134749,0.38447577419855594,0.53732281027829,,7.968089803291007e-32
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.3,6,BayesianRidge,baseline,0.3155232370732157,0.5128541183006836,0.2630193466579716,0.4177720129019584,0.5528035033793102,0.481392221934836
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.3,6,RandomForest,baseline,0.22987371135024837,0.543995700288325,0.2959313219321851,0.45098298663337166,0.4678946933665698,0.3595098689198036
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.3,6,LightGBM,baseline,0.3244673304838207,0.5094923544027369,0.2595824591948441,0.4171849080949298,0.5455523594846736,0.5004099082089033
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.3,6,LightGBM,tuned,0.3476836553008622,0.5006608393053008,0.25066127601388827,0.40869672367713555,0.5614441023548431,0.5151626378904282
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.3,6,RandomForest,tuned,0.2543046497958036,0.5352974941345945,0.2865434072267762,0.44867115673351116,0.49980268667885885,0.36784241052891425
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.3,7,MeanPredictor,baseline,-0.0014511253167077687,0.6203394094470721,0.38482098291314215,0.536749353559253,,-3.9804709618646226e-32
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.3,7,BayesianRidge,baseline,0.30449849986682476,0.5169678416642053,0.2672557493149468,0.4206429090405715,0.534290897999151,0.47298414135339845
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.3,7,RandomForest,baseline,0.2603506111534255,0.5331230305933204,0.28422016574900644,0.44232526340224987,0.4957511325508082,0.3928727326797683
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.3,7,LightGBM,baseline,0.2893628899465076,0.522562732855018,0.2730718097689049,0.42601715873816026,0.5159641916648103,0.48028263623385326
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.3,7,LightGBM,tuned,0.3287215127558222,0.5078855508717697,0.257947732784321,0.41938980309010887,0.5504197380876857,0.5041021032167224
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.3,7,RandomForest,tuned,0.25029994397503386,0.5367329587194734,0.2880822689757599,0.4443348338104623,0.4867204853557671,0.37968372778754594
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.3,8,MeanPredictor,baseline,-0.0004801166357266684,0.620038595449056,0.3844478598464382,0.5373869776557009,,3.984334178928206e-32
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.3,8,BayesianRidge,baseline,0.3187774301987917,0.5116335401881196,0.26176887944542815,0.41629187781693283,0.5449874292217856,0.4832504570097551
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.3,8,RandomForest,baseline,0.24812268804842674,0.537511775380266,0.28891890867244546,0.45040344027471146,0.4833298484113823,0.3797366316848421
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.3,8,LightGBM,baseline,0.31753584525885503,0.5120995753336107,0.2622459750568645,0.4226740687827873,0.5403724377891211,0.5023276248902697
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.3,8,LightGBM,tuned,0.33940621513368263,0.5038273444901555,0.2538419930560019,0.4119931113082192,0.558542203320034,0.5145277472054801
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.3,8,RandomForest,tuned,0.26161336210144026,0.5326677546238424,0.283734936816006,0.44666610918308985,0.5018685805613429,0.38366376246406214
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.3,9,MeanPredictor,baseline,-0.0010435810981106464,0.6202131719004735,0.3846643785988463,0.53697001331728,,0.0
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.3,9,BayesianRidge,baseline,0.3093309061282258,0.5151687418763347,0.26539883260644553,0.4200743990814551,0.5451447046537922,0.47199123310873203
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.3,9,RandomForest,baseline,0.2342407712506761,0.5424511229446596,0.29425322078392213,0.45029908909631816,0.4743650200837128,0.35296106601810057
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.3,9,LightGBM,baseline,0.3333496389050371,0.5061317155048363,0.25616931343986854,0.4176629415540511,0.5574158177833447,0.49996270540868076
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.3,9,LightGBM,tuned,0.35235301007715003,0.4988657274440825,0.24886701401831357,0.407322857268676,0.5770356833898853,0.51418632401101
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.3,9,RandomForest,tuned,0.25552993222476705,0.5348575287617472,0.28607257607312325,0.447109016221081,0.5016808281880113,0.3636010518266486
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,0,MeanPredictor,baseline,-0.00172547243788701,0.6204243744906346,0.3849264044620952,0.5366242387726068,,0.0
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,0,BayesianRidge,baseline,0.289011462068855,0.5226919270746349,0.27320685062899536,0.4254806026971755,0.524114147921935,0.4571397755721009
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,0,RandomForest,baseline,0.23203676504072324,0.5432312027439122,0.29510013963459747,0.44884674972813365,0.47567336634525553,0.36281039916946817
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,0,LightGBM,baseline,0.30701031544799695,0.5160334781759772,0.2662905505983968,0.42342614510732324,0.5372348572722414,0.49458846237328774
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,0,LightGBM,tuned,0.29865254267018815,0.5191359518662526,0.26950213652008015,0.423555309642556,0.5290343978403874,0.4796567907527614
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,0,RandomForest,tuned,0.22352350659963904,0.5462338995348254,0.2983714730010217,0.46064788750722124,0.4924057476865326,0.3134773440816657
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,1,MeanPredictor,baseline,-0.00041703074029775244,0.6200190466814297,0.38442361824774884,0.5374467692751765,,3.9845854294383854e-32
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,1,BayesianRidge,baseline,0.2805222745892637,0.5258031327471059,0.27646893440667064,0.43052148774846705,0.5249387757025831,0.4411190562389346
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,1,RandomForest,baseline,0.23514466604312056,0.5421308763814396,0.2939058871261078,0.4488109638456374,0.4805189168686699,0.3674268530511266
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,1,LightGBM,baseline,0.28841990834863007,0.5229093258436334,0.2734341630542432,0.42124971784797877,0.5269914388858769,0.47559083530323343
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,1,LightGBM,tuned,0.3229234230364477,0.5100742360396129,0.2601757262713947,0.41400938580450547,0.5640601771020909,0.48768349540353567
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,1,RandomForest,tuned,0.2268682703914242,0.5450561464649154,0.29708620279918335,0.4601846029222554,0.4828678807881056,0.3205267352034618
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,2,MeanPredictor,baseline,-0.002013588396702959,0.6205135912056885,0.3850371168709803,0.5365038398440442,,-7.956473186013573e-32
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,2,BayesianRidge,baseline,0.288617633566966,0.5228366709554583,0.27335818449578614,0.4270432687911807,0.5184932372409264,0.45271320701161316
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,2,RandomForest,baseline,0.2450331918168559,0.5386149727789776,0.29010608890169887,0.4484823633243159,0.48757499804256244,0.36927418109399457
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,2,LightGBM,baseline,0.2842674803338904,0.524432826042669,0.27502978903110037,0.4231616684464462,0.517835383195789,0.4785934172789267
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,2,LightGBM,tuned,0.31697558397929015,0.5123097334069031,0.2624612629434522,0.4138059857646391,0.5465207231102194,0.4904743876490215
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,2,RandomForest,tuned,0.2247756737096268,0.545793286006043,0.2978903110492743,0.4614338518050186,0.4759303610937257,0.3175683167336838
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,3,MeanPredictor,baseline,-0.0016894336363137974,0.6204132139717867,0.384912556070802,0.5366399858704564,,7.959047964754915e-32
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,3,BayesianRidge,baseline,0.27551234745320197,0.5276306149992319,0.2783940658844677,0.4323932210687077,0.5013986333334963,0.427399950703182
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,3,RandomForest,baseline,0.2094765109976341,0.5511526275451359,0.3037692188499074,0.46013896683051486,0.4435776721409547,0.34122203023653525
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,3,LightGBM,baseline,0.2656689841400788,0.53120288951551,0.2821765098296271,0.43800526310687793,0.4846333039475435,0.45856435521499944
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,3,LightGBM,tuned,0.29903684014775767,0.5189937042747249,0.26935446507680066,0.4232003530254237,0.5272349970098779,0.46498309583342184
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,3,RandomForest,tuned,0.22376464355589665,0.5461490757127706,0.29827881290191366,0.4604401343233652,0.4865783196911236,0.3157515973880067
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,4,MeanPredictor,baseline,-0.00039718699137702984,0.620012897464192,0.3844159930219427,0.5374667266796521,,0.0
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,4,BayesianRidge,baseline,0.29458631065740204,0.5206386852039194,0.2710646405308659,0.4243311185005972,0.5333643886866074,0.4568206920972891
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,4,RandomForest,baseline,0.26106785538101596,0.5328644809573969,0.283944555065996,0.44611414852778364,0.5043939452230929,0.37943232327659987
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,4,LightGBM,baseline,0.32709379673821715,0.5085009384695248,0.25857320442438747,0.4133618735363687,0.5519557862267291,0.504631978106036
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,4,LightGBM,tuned,0.34079012851713975,0.5032993203228168,0.2533102058374093,0.406938815345663,0.5663177101975517,0.502801928176359
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,4,RandomForest,tuned,0.2452393992802645,0.5385414105964154,0.29002685092717684,0.45782584512833313,0.5100090127743033,0.32844558531721746
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,5,MeanPredictor,baseline,-0.001414393407138892,0.6203280327261018,0.3848068681858357,0.5367678481795056,,0.0
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,5,BayesianRidge,baseline,0.29267470594599265,0.5213436488504718,0.27179920019672404,0.427832986386517,0.5292762570808347,0.46174852442183223
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,5,RandomForest,baseline,0.2547928721483478,0.5351222302062927,0.2863558012609565,0.4475010313068124,0.49476518805454883,0.38898007998350387
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,5,LightGBM,baseline,0.29644964744404423,0.5199506019425062,0.27034862846037455,0.42588187807573,0.5330865697442757,0.4912308467538765
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,5,LightGBM,tuned,0.3072409558834456,0.5159475980443494,0.2662019239277335,0.4209715361554847,0.5377380614326824,0.4860054240617135
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,5,RandomForest,tuned,0.23569660329703324,0.5419352340064794,0.2936937978576576,0.45748733701169164,0.5022561319368403,0.3292423966321321
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,6,MeanPredictor,baseline,-0.0003207631534687394,0.619989214535661,0.3843866261405459,0.5375518130045212,,0.0
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,6,BayesianRidge,baseline,0.3043009921201476,0.5170412404315652,0.2673316443070116,0.4236157423973476,0.5435140595896056,0.46848813158412844
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,6,RandomForest,baseline,0.222003012549979,0.5467684548019358,0.29895574316649653,0.45153418888816205,0.461720564422929,0.3515398824727347
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,6,LightGBM,baseline,0.3230938913423529,0.5100100210250051,0.2601102215459262,0.41907063132002287,0.5423931310728157,0.5003469159044215
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,6,LightGBM,tuned,0.3486456115842971,0.5002915464526253,0.2502916314519594,0.40581409615018366,0.572392840563206,0.5130944329423346
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,6,RandomForest,tuned,0.2365924392715305,0.5416175411749279,0.29334956090837466,0.45617950860131756,0.49354047319703054,0.32573834038814753
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,7,MeanPredictor,baseline,-0.0017820637382963689,0.6204418993151772,0.38494815042582453,0.5365998395354799,,-3.979156014407505e-32
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,7,BayesianRidge,baseline,0.28690235314497026,0.5234666215995574,0.27401730392885415,0.4279255467836395,0.516375578891378,0.45495157346219367
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,7,RandomForest,baseline,0.2538643610819453,0.5354555014668582,0.2867125940511246,0.44466009645711424,0.48537329643843086,0.38984684192310715
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,7,LightGBM,baseline,0.2763917769247006,0.527310281858124,0.27805613335329415,0.4312396564135353,0.5070738825475596,0.4768309816091108
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,7,LightGBM,tuned,0.31214640407832017,0.5141176323370225,0.26431693987982585,0.419413412840743,0.5400166761286037,0.48990287341228095
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,7,RandomForest,tuned,0.23686997988768854,0.5415190783493076,0.2932429122162835,0.4567715562779257,0.4883004728012647,0.33446362882925607
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,8,MeanPredictor,baseline,-0.00023239087991733243,0.6199618277870174,0.3843526679130193,0.53766410591499,,-3.985320971802414e-32
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,8,BayesianRidge,baseline,0.3098897428203372,0.5149602820962327,0.2651840921366316,0.41970296501805743,0.5323863465729382,0.4728300755106128
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,8,RandomForest,baseline,0.2537373799570153,0.5355010627869381,0.28676138824594016,0.45032881657270346,0.48144187397014687,0.3917972019473817
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,8,LightGBM,baseline,0.2963569879893988,0.5199848402545504,0.27038423409455026,0.42481152949139933,0.5217735754576275,0.49594148029958446
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,8,LightGBM,tuned,0.3188321849986896,0.5116129779252787,0.26174783918157174,0.4163321923605529,0.5428005799784181,0.5033541001941357
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,8,RandomForest,tuned,0.23927978310582532,0.5406634009381377,0.29231691311399344,0.45876780882712714,0.4829436355501997,0.3370590119834192
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,9,MeanPredictor,baseline,-0.0010605405696553216,0.6202184256393161,0.3846708955025119,0.5369600483693295,,3.982024026020867e-32
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,9,BayesianRidge,baseline,0.2938712251103295,0.5209025069166291,0.2713394217120288,0.42727341297592863,0.5298827070281461,0.45346574668205397
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,9,RandomForest,baseline,0.23310945694306462,0.5428516771925113,0.2946879434307224,0.45245670404939947,0.47532859594651655,0.3502549205116791
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,9,LightGBM,baseline,0.3140324305058,0.5134123187181173,0.2635922090115137,0.419248947548881,0.5492638794954077,0.4890351217849132
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,9,LightGBM,tuned,0.34305484391826013,0.5024340341462055,0.25243995866843033,0.4058148783169609,0.574656963267602,0.5060382795932142
LOG HLM_CLint (mL/min/kg),HLM,gaussian,0.5,9,RandomForest,tuned,0.24153154153602785,0.5398626166297369,0.2914516448343063,0.4559393820432979,0.5148188867430923,0.32749353028942224
LOG HLM_CLint (mL/min/kg),HLM,gaussian,1.0,0,MeanPredictor,baseline,-0.002617883932874321,0.6207006730376131,0.38526932550934584,0.5362766266729665,,0.0
LOG HLM_CLint (mL/min/kg),HLM,gaussian,1.0,0,BayesianRidge,baseline,0.2372139087073335,0.5413970381979241,0.29311075296948447,0.44514444450111385,0.47412377861910315,0.3998865990607607
LOG HLM_CLint (mL/min/kg),HLM,gaussian,1.0,0,RandomForest,baseline,0.22190395405546848,0.5468032623506253,0.2989938077172867,0.45130629188998217,0.4597651751934081,0.372509399539041
LOG HLM_CLint (mL/min/kg),HLM,gaussian,1.0,0,LightGBM,baseline,0.2077062508527171,0.5517693947443174,0.3044494649765104,0.4500693068848245,0.4736855438842569,0.45390400334655123
LOG HLM_CLint (mL/min/kg),HLM,gaussian,1.0,0,LightGBM,tuned,0.18277365687472957,0.5603839286834463,0.3140301475266939,0.47318273016773255,0.41614263329998613,0.29745320092329414
LOG HLM_CLint (mL/min/kg),HLM,gaussian,1.0,0,RandomForest,tuned,0.1869283690450697,0.5589576404634892,0.31243364383251127,0.47397908237535114,0.443835696515821,0.27625029082841485
LOG HLM_CLint (mL/min/kg),HLM,gaussian,1.0,1,MeanPredictor,baseline,-7.975042282226674e-05,0.619914521346927,0.3842940137767896,0.5379352841206464,,0.0
LOG HLM_CLint (mL/min/kg),HLM,gaussian,1.0,1,BayesianRidge,baseline,0.227173289899543,0.5449486168213492,0.29696899497550167,0.4521184099167409,0.48144504007131494,0.37360179883581524
LOG HLM_CLint (mL/min/kg),HLM,gaussian,1.0,1,RandomForest,baseline,0.16659975849385178,0.5659020977184098,0.32024518420209663,0.4693733176835833,0.4086984344560782,0.3479540867273025
LOG HLM_CLint (mL/min/kg),HLM,gaussian,1.0,1,LightGBM,baseline,0.13157537175101386,0.5776709903010729,0.33370377303542237,0.45774966229302644,0.4340300495324245,0.3997560786058188
LOG HLM_CLint (mL/min/kg),HLM,gaussian,1.0,1,LightGBM,tuned,0.14746972716933693,0.5723601615071425,0.3275961544804823,0.4806757216904152,0.3807067023633904,0.2679840243287633
LOG HLM_CLint (mL/min/kg),HLM,gaussian,1.0,1,RandomForest,tuned,0.16844620316666403,0.565274856288663,0.3195356631521686,0.4809507648780643,0.4253079041463192,0.25343265310784724
LOG HLM_CLint (mL/min/kg),HLM,gaussian,1.0,2,MeanPredictor,baseline,-0.003344736707032059,0.6209256222808234,0.38554862840482773,0.5360415799185752,,0.0
LOG HLM_CLint (mL/min/kg),HLM,gaussian,1.0,2,BayesianRidge,baseline,0.2357184096304884,0.54192750297665,0.29368541848250707,0.4466075402406276,0.4638908624219791,0.3938125784523179
