endpoint,ep_short,fraction,n_train,seed,model,arm,R2,RMSE,MSE,MAE,Spearman,CCC
LOG RLM_CLint (mL/min/kg),RLM,0.25,610,9,RandomForest,baseline,0.15416875052291334,0.6854819896504476,0.4698855581351363,0.5592311552951555,0.3926894215113043,0.28087281397357294
LOG RLM_CLint (mL/min/kg),RLM,0.25,610,9,LightGBM,baseline,0.1653951298587215,0.68091773024157,0.4636489553573314,0.554734632409155,0.42142033996418565,0.3715999945711716
LOG RLM_CLint (mL/min/kg),RLM,0.25,610,9,LightGBM,tuned,0.12809781326908765,0.6959660727302465,0.4843687743915628,0.561714984286169,0.39768812644829543,0.35802783163386065
LOG RLM_CLint (mL/min/kg),RLM,0.25,610,9,RandomForest,tuned,0.15810660632940376,0.6838844615844488,0.4676979567966514,0.5619634423612366,0.39582624732025523,0.2667938844144753
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,0,MeanPredictor,baseline,-6.507025570900993e-05,0.7453638313605522,0.5555672411004816,0.6317633747162424,,-5.2288370971744175e-31
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,0,BayesianRidge,baseline,0.3658557643680289,0.5935375641482707,0.35228684005506256,0.47556765968841497,0.6133667821249117,0.5310463485111059
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,0,RandomForest,baseline,0.23910894648171532,0.6501527807159729,0.422698638272712,0.5332793169197382,0.48300418157140806,0.38013674831958316
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,0,LightGBM,baseline,0.3417594484282843,0.604709097645723,0.3656730927755045,0.4804731935336343,0.5858643759071978,0.5280751999639268
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,0,LightGBM,tuned,0.304642786113847,0.6215243782369779,0.38629255274286206,0.4901887933957204,0.5731998546516126,0.5356117554523068
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,0,RandomForest,tuned,0.266588829886549,0.6383045578888433,0.40743270862167175,0.5236762088024229,0.5152485607820463,0.3868406670658223
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,1,MeanPredictor,baseline,-0.00021123851152027306,0.7454183000915181,0.5556484421113286,0.6322446291544748,,5.228072968589387e-31
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,1,BayesianRidge,baseline,0.34261000942112707,0.604318276819318,0.36520057969786995,0.4963937050903643,0.5919392333446845,0.49160786892464725
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,1,RandomForest,baseline,0.23999275490002403,0.649775080482842,0.42220765521648385,0.5314846436735025,0.4908563674341416,0.37139826008521387
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,1,LightGBM,baseline,0.3066612336077683,0.6206216580182395,0.3851712424013086,0.4953735672224516,0.5572770515028024,0.49039120256600416
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,1,LightGBM,tuned,0.283406007037058,0.6309439308097341,0.39809024382563857,0.503843749450355,0.5499171655291218,0.5056155768583738
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,1,RandomForest,tuned,0.2500297109133298,0.6454702271031046,0.41663181407653344,0.5311788231072465,0.5093462794365624,0.3576763442885813
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,2,MeanPredictor,baseline,-0.0002186440692399927,0.7454210596226133,0.5556525561288995,0.630169793743957,,5.228034260256602e-31
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,2,BayesianRidge,baseline,0.31920544648333427,0.6149817412877904,0.37820254211736276,0.5002008136259235,0.572237208574045,0.47450049843876774
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,2,RandomForest,baseline,0.22072070227062535,0.6579619135401223,0.4329138796693794,0.5401594841265958,0.4716718866758363,0.34680679760541666
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,2,LightGBM,baseline,0.2605729051960257,0.6409171099586108,0.410774741837698,0.5130642697754646,0.5258605953009596,0.45285026560493824
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,2,LightGBM,tuned,0.23667956244631427,0.6511898622061945,0.4240482366401225,0.5135929144384316,0.5236179221297668,0.4760881435124628
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,2,RandomForest,tuned,0.23338687458993357,0.6525928494263513,0.4258774271224045,0.538256636775243,0.49252669131180005,0.33798227300320755
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,3,MeanPredictor,baseline,-0.00019562430215036564,0.745412481739163,0.5556397679325379,0.6302195669948567,,5.2281545848491965e-31
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,3,BayesianRidge,baseline,0.34995061111253467,0.6009348111236911,0.3611226472202662,0.48921843758223277,0.600000137302825,0.5236650927003701
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,3,RandomForest,baseline,0.2637111039508172,0.6395556073202774,0.4090313748548089,0.5254752033456465,0.5200238328531258,0.3849941005108325
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,3,LightGBM,baseline,0.2929319869845871,0.6267362011067943,0.3927982657777761,0.5053365942354424,0.5463969396622061,0.48960945766771474
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,3,LightGBM,tuned,0.2979701759373733,0.6244993155835803,0.3899993951643602,0.4955506804722585,0.5582285364664272,0.5217481657095134
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,3,RandomForest,tuned,0.27166628802433945,0.6360912063179359,0.4046120227550069,0.5234110403482086,0.5357696375817673,0.3806861157660027
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,4,MeanPredictor,baseline,-8.720264334516337e-05,0.7453720791188558,0.5555795363299658,0.631857998609602,,0.0
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,4,BayesianRidge,baseline,0.34541466493212725,0.6030277824094152,0.363642506357617,0.4933309793720317,0.5956008947427669,0.5063962512535178
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,4,RandomForest,baseline,0.2619100405384056,0.6403373498243392,0.4100319215800582,0.5261344989757283,0.5267649877342926,0.3784016459093877
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,4,LightGBM,baseline,0.32275189317561637,0.6133778449795265,0.3762323807117281,0.4938380858855612,0.572055524591891,0.5009159406748201
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,4,LightGBM,tuned,0.31579303481144827,0.6165210806628406,0.38009824290167676,0.4948211079092954,0.5750241966370055,0.5209613307595253
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,4,RandomForest,tuned,0.2667755133711166,0.6382233152600496,0.40732900014152873,0.5272663850944584,0.537659235230991,0.36678878343579735
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,5,MeanPredictor,baseline,-6.590289059649201e-05,0.745364141648262,0.5555677036550504,0.6317672029062049,,5.228832743749131e-31
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,5,BayesianRidge,baseline,0.3303865968549897,0.6099107028372502,0.37199106543542854,0.4958623926553795,0.5786529274842802,0.48970816745530665
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,5,RandomForest,baseline,0.24241274823746384,0.6487397580492286,0.42086327367377163,0.5239296921555973,0.4842088184991554,0.37392953288877573
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,5,LightGBM,baseline,0.2951713628653293,0.625742936714524,0.39155422284811675,0.5022627330773605,0.5402397426860094,0.4821143371815409
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,5,LightGBM,tuned,0.27896134896661084,0.6328976138203763,0.4005593895795263,0.4972575350602768,0.5383447750668698,0.5008231368018176
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,5,RandomForest,tuned,0.2481726274337367,0.6462688927148735,0.4176634816909088,0.5287536490868809,0.49582461621822743,0.3586309973585726
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,6,MeanPredictor,baseline,-7.50473210502367e-05,0.7453675493811701,0.555572783670491,0.6318077519356622,,1.0457569865279696e-30
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,6,BayesianRidge,baseline,0.3166657766923935,0.6161277527031557,0.3796134076510409,0.5016768043992251,0.5756703566935013,0.5047972458049108
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,6,RandomForest,baseline,0.22511921929575618,0.656102405650831,0.4304703667008076,0.5387069821897872,0.46619851851569233,0.3651651186596898
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,6,LightGBM,baseline,0.30478546500171777,0.6214606103240972,0.3862132901843993,0.4987394726227298,0.5572608626229089,0.4986045333568362
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,6,LightGBM,tuned,0.26168980700107614,0.6404328756065439,0.410154268157667,0.5157061749517876,0.5362630693762439,0.5000657935737571
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,6,RandomForest,tuned,0.2626629382125849,0.640010674530154,0.4096136635125428,0.529326258772537,0.5195759405094066,0.37115768292229345
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,7,MeanPredictor,baseline,-0.0014072089769610052,0.745863821947849,0.5563128408906526,0.6290763966340072,,5.221829134107717e-31
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,7,BayesianRidge,baseline,0.31121261871493233,0.6185812852488417,0.3826428064601089,0.504673406163059,0.5634016338087747,0.498222030160074
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,7,RandomForest,baseline,0.21014064926480458,0.6624133362749745,0.43879142807494237,0.5405736164487397,0.45427626398406795,0.3585887006401794
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,7,LightGBM,baseline,0.29125541459084725,0.6274788075077994,0.39372965387140996,0.5082968748572895,0.5523113824101467,0.4804472205211624
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,7,LightGBM,tuned,0.2730211013716768,0.6354993169280033,0.4038593818159589,0.5080769466415324,0.5489873447088344,0.5020751048825991
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,7,RandomForest,tuned,0.23072098782052197,0.6537265560706793,0.42735841011203096,0.5370359643638475,0.47917573522534984,0.34975818690396815
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,8,MeanPredictor,baseline,-0.0007673777473249377,0.7456255056988093,0.5559573947486051,0.6294782712683682,,0.0
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,8,BayesianRidge,baseline,0.3250809901655105,0.6123222149459194,0.37493849491627673,0.4965125003632921,0.578375689625682,0.49561416325073443
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,8,RandomForest,baseline,0.24883635369617485,0.6459835610254973,0.41729476111518227,0.5217162228948936,0.5046056752594987,0.3915145934234676
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,8,LightGBM,baseline,0.28406911114989,0.6306519395620396,0.39772186887336247,0.49863104971378885,0.5449716338236508,0.4879693189932706
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,8,LightGBM,tuned,0.26031259904148674,0.6410299134986811,0.4109193500001266,0.501577761816958,0.5477145038984788,0.5025494316680948
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,8,RandomForest,tuned,0.26075338959602534,0.6408388854788526,0.41067447714177796,0.521513621708485,0.5199219876883976,0.38279452808466846
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,9,MeanPredictor,baseline,-0.0008645048322020177,0.7456616872712336,0.556011351864183,0.6294036105301978,,-5.224660594610735e-31
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,9,BayesianRidge,baseline,0.35227740176494904,0.5998583521690724,0.3598300426669948,0.49379124199965324,0.6081424594813076,0.5049570008322478
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,9,RandomForest,baseline,0.24576345378830766,0.6473035242900329,0.41900185255829725,0.5261807954305238,0.4988865520055574,0.37608171282636305
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,9,LightGBM,baseline,0.2989445101727022,0.6240657995773353,0.38945812220209886,0.5013466061528139,0.5560602531725983,0.4851945917915576
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,9,LightGBM,tuned,0.28900505866231196,0.6284741812986562,0.3949797965590161,0.5058040417162724,0.5568696445205078,0.5096759988611252
LOG RLM_CLint (mL/min/kg),RLM,0.5,1221,9,RandomForest,tuned,0.24050925365577747,0.6495542503120115,0.42192072409839937,0.5331010664338839,0.5024997783808693,0.3520879136051407
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,0,MeanPredictor,baseline,-1.1914190656270307e-07,0.7453396264370147,0.5555311587372685,0.6311375125407317,,0.0
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,0,BayesianRidge,baseline,0.37322611720150634,0.5900782828515214,0.3481923798930001,0.4718777476124679,0.6241210418764499,0.5502111124362814
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,0,RandomForest,baseline,0.2904996211146754,0.6278132848602123,0.39414952064697,0.5068422561591653,0.5393313754220035,0.43204350482231396
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,0,LightGBM,baseline,0.3886135955020864,0.5827899769737687,0.3396441572610858,0.46541177136522066,0.6269691265088945,0.5619537782771377
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,0,LightGBM,tuned,0.3831570516555064,0.5853848623134397,0.3426754370257247,0.46752599580890797,0.6262516037639578,0.5736187146693776
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,0,RandomForest,tuned,0.2983905555518791,0.6243123106409387,0.389765861217828,0.5184221365304419,0.5981825604265907,0.37663917782650513
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,1,MeanPredictor,baseline,-7.031325539585964e-07,0.7453398440726424,0.5555314831622309,0.6312255187626654,,0.0
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,1,BayesianRidge,baseline,0.36924346419647314,0.5919500548763676,0.3504048674681347,0.48141903685612464,0.6152973916031987,0.5404642977842314
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,1,RandomForest,baseline,0.2737444487676719,0.6351830758503948,0.4034575398467684,0.5139322873877578,0.5213022278970707,0.41358408325686424
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,1,LightGBM,baseline,0.36115728091474864,0.5957323171535959,0.35489699370119254,0.477543681547645,0.6047713555730854,0.5411187391335561
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,1,LightGBM,tuned,0.36025425007075396,0.5961532147129321,0.35539865541256344,0.4772725410889596,0.6061123212959031,0.5582180310520409
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,1,RandomForest,tuned,0.2848557492534234,0.6303053759474568,0.39728486694826487,0.5246310974464157,0.58698090847559,0.363331238830834
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,2,MeanPredictor,baseline,-5.678446379864255e-05,0.7453607435902758,0.5555626380854489,0.6306313841303155,,0.0
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,2,BayesianRidge,baseline,0.3527508503544523,0.5996390808267934,0.3595670272548016,0.4868924175214559,0.6033914838917595,0.521061437827607
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,2,RandomForest,baseline,0.26343561647237046,0.6396752431622583,0.40918441671469435,0.5174209000239115,0.512056087343673,0.4105378997232451
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,2,LightGBM,baseline,0.30923509517738135,0.6194686289647511,0.3837413822714685,0.49652491438988455,0.5618389462398713,0.4948040634773042
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,2,LightGBM,tuned,0.3353454593497375,0.6076481408972754,0.36923626313591495,0.4840815777330306,0.5878340492842847,0.540791632037388
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,2,RandomForest,tuned,0.26906809383738606,0.6372247644358643,0.40605540041034277,0.5281175173726186,0.5713313157079414,0.3466404479792163
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,3,MeanPredictor,baseline,-0.00013685855624689935,0.7453905833410506,0.5556071217335117,0.6303622265112547,,-5.228461779210897e-31
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,3,BayesianRidge,baseline,0.37833921002343374,0.5876664852204216,0.34535189785132403,0.47724166317012023,0.625210592978353,0.5483898580253093
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,3,RandomForest,baseline,0.28639269279634527,0.629627705094588,0.3964310470226775,0.5165766112688706,0.5325530782489183,0.4140705896440347
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,3,LightGBM,baseline,0.36736738817099734,0.5928297276893885,0.35144708603227454,0.47629724633401876,0.6092086880668115,0.5388017040594019
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,3,LightGBM,tuned,0.38353263404645466,0.5852066210576727,0.34246678932973856,0.47089695258107944,0.6268558833197861,0.5708169680800739
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,3,RandomForest,tuned,0.2769356714583576,0.6337860178473809,0.4016847164188406,0.5275150528654828,0.5841103699983501,0.3488412598163808
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,4,MeanPredictor,baseline,-3.2886032957923916e-05,0.7453518375666983,0.5555493617640538,0.631589847551537,,0.0
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,4,BayesianRidge,baseline,0.3690503495715456,0.5920406646901107,0.35051214864670815,0.479193781704294,0.6165926072882036,0.537393632601719
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,4,RandomForest,baseline,0.2929209528384723,0.6267410913519414,0.39280439558902264,0.5153606257402128,0.5474661164664872,0.4207374392063143
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,4,LightGBM,baseline,0.3437841782373786,0.6037783470881838,0.36454829241253933,0.4843860672842524,0.5980624468347958,0.519607977481471
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,4,LightGBM,tuned,0.36117733925815776,0.5957229646973194,0.35488585066776374,0.4701934191222598,0.6152920216332829,0.5595203664526719
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,4,RandomForest,tuned,0.27331194672659487,0.6353721808343344,0.40369780817817813,0.5292959244688216,0.5766966000618373,0.34981893786761015
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,5,MeanPredictor,baseline,-1.3568815917519572e-06,0.7453400877050342,0.5555318463401481,0.6312498010713224,,-5.229170243576548e-31
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,5,BayesianRidge,baseline,0.37111009469424416,0.5910735116618917,0.34936789618832037,0.4832466084169221,0.6175668356538252,0.5296595080103265
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,5,RandomForest,baseline,0.2936423548057492,0.626421291437299,0.3924036343659734,0.5083447191264812,0.545132838214655,0.41789418334296874
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,5,LightGBM,baseline,0.3858060106564498,0.5841265769829428,0.34120385793780983,0.4693707328284564,0.6255161284725376,0.5493096576450244
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,5,LightGBM,tuned,0.36564489464914296,0.5936362394096076,0.35240398474038104,0.47529898847646657,0.6008358783560568,0.5591426715515347
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,5,RandomForest,tuned,0.2669429139111724,0.6381504555640606,0.4072360039366181,0.5313552542505402,0.5621558534350541,0.34054347411028285
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,6,MeanPredictor,baseline,-0.00019285207175911978,0.745411448712964,0.5556382278723598,0.6321964899876723,,0.0
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,6,BayesianRidge,baseline,0.3692834517854434,0.5919312908768598,0.35038265311914557,0.4846189156144552,0.6140670367312954,0.5428632418156633
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,6,RandomForest,baseline,0.27491130243399775,0.6346726056437824,0.4028093163546681,0.5149943852701964,0.5214103117033188,0.4162755870567492
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,6,LightGBM,baseline,0.3545129646713925,0.5988222757739674,0.35858811796311346,0.4810888416829446,0.6031196160030771,0.5272554824300253
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,6,LightGBM,tuned,0.3610975699424158,0.5957601572805031,0.3549301650028898,0.481637168212623,0.6086985935715665,0.5618199540669616
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,6,RandomForest,tuned,0.2985742100787938,0.6242305947467165,0.38966383541783933,0.5212286787230769,0.6106783751273186,0.3745782213362172
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,7,MeanPredictor,baseline,-0.0005741440659685626,0.74555351748247,0.5558500474304837,0.62965621460738,,5.22617676056661e-31
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,7,BayesianRidge,baseline,0.35369599583971845,0.5992011094371846,0.35904196955075285,0.4898871530174922,0.6015991248154243,0.5302534869043786
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,7,RandomForest,baseline,0.24851650993212526,0.6461210755507594,0.4174724442708701,0.5270111826236988,0.487519957743317,0.3962970950482673
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,7,LightGBM,baseline,0.33268724956067464,0.608862038005541,0.3707129813242607,0.4922615047704761,0.5826097529640626,0.5065338348771515
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,7,LightGBM,tuned,0.33477600646527284,0.6079083910582066,0.3695526119189774,0.49201805321168324,0.5895156658927957,0.5354551986669757
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,7,RandomForest,tuned,0.26766872653734664,0.6378344553686425,0.4068327924554127,0.5280166275040589,0.5609881745355513,0.34814951176577563
LOG RLM_CLint (mL/min/kg),RLM,0.75,1832,8,MeanPredictor,baseline,-0.00018865085203256804,0.745409883194592,0.5556358939641752,0.6302352169313336,,-5.228191036247813e-31
