endpoint,model,fraction,n_train,seed,noise_type,noise_level,arm,R2,RMSE,MSE,MAE,Pearson,Spearman,CCC
SOL,LightGBM,1.0,1737,1,gaussian,10.0,base,-0.012180974418086,0.6791464922334537,0.4612399579130046,0.506702278489164,0.4279239277785582,0.4030315668432018,0.4218955093274594
SOL,LightGBM,1.0,1737,2,gaussian,10.0,base,-0.077716589014535,0.700788007144594,0.4911038309576914,0.5342985082877493,0.3717761714043717,0.3303317522941256,0.3650343018085323
SOL,LightGBM,1.0,1737,3,gaussian,10.0,base,-0.1439245872300871,0.7219931453751929,0.5212741019687643,0.5480606318176046,0.3520325261100347,0.2703235787876777,0.3485665383464061
SOL,LightGBM,1.0,1737,4,gaussian,10.0,base,-0.0562301698795202,0.6937670368350146,0.4813127013988366,0.5269285204075074,0.4115890561573921,0.3563772684392875,0.4071741043391101
SOL,LightGBM,1.0,1737,0,systematic_bias,2.0,base,0.2641673255855888,0.5790604604524896,0.3353110168594492,0.3976400426725652,0.5632561404979847,0.4742193592563821,0.481721070304682
SOL,LightGBM,1.0,1737,1,systematic_bias,2.0,base,0.2797986485241239,0.5728769427326074,0.328187991514659,0.3940872190403926,0.5709953679333843,0.4949646703422343,0.4979847954651208
SOL,LightGBM,1.0,1737,2,systematic_bias,2.0,base,0.2339138495693671,0.5908444801494791,0.3490971997231082,0.4013593770414685,0.5461314263448649,0.4593081224928826,0.470255694291131
SOL,LightGBM,1.0,1737,3,systematic_bias,2.0,base,0.252369123767468,0.583684272731253,0.3406873302338117,0.396877826306326,0.5574311756819703,0.4746810643235741,0.4804626958412017
SOL,LightGBM,1.0,1737,4,systematic_bias,2.0,base,0.2859425380054854,0.5704281613964188,0.3253882873140989,0.3912453705029176,0.5841204552577923,0.4830625347594666,0.511971893580478
SOL,LightGBM,1.0,1737,0,systematic_bias,3.0,base,0.1189810581356147,0.6336172612161438,0.401470833711047,0.4402993851731774,0.5205327834303367,0.4569183213201812,0.4265053532166764
SOL,LightGBM,1.0,1737,1,systematic_bias,3.0,base,0.174010154795511,0.6135101202272778,0.3763946676212888,0.4253861738183325,0.545607869253329,0.4393682804617308,0.4612016649367107
SOL,LightGBM,1.0,1737,2,systematic_bias,3.0,base,0.1824628485972738,0.6103628971216216,0.3725428661826992,0.4176671900688367,0.5682968496473001,0.4716711613184441,0.4567984421374069
SOL,LightGBM,1.0,1737,3,systematic_bias,3.0,base,0.1619097709311798,0.6179876067497977,0.3819086820963425,0.4274524874452887,0.5498156667438752,0.4669048984153045,0.4547231948396003
SOL,LightGBM,1.0,1737,4,systematic_bias,3.0,base,0.1800109078039444,0.6112775058582763,0.3736601891683151,0.4364001578917122,0.5539106763607744,0.4650488207193918,0.4686676344394368
SOL,LightGBM,1.0,1737,0,systematic_bias,5.0,base,0.0230306653187356,0.6672288912321485,0.4451943932948822,0.4789921485959318,0.5342218792699147,0.4513365301107983,0.4204016718622266
SOL,LightGBM,1.0,1737,1,systematic_bias,5.0,base,0.0356566013033599,0.6629033793732596,0.4394408903844877,0.486649234127353,0.5466878508346088,0.4437672348973016,0.4312926035662281
SOL,LightGBM,1.0,1737,2,systematic_bias,5.0,base,0.0252965803139875,0.6664546798244737,0.4441618402599417,0.4742784401106333,0.5650349573143671,0.4718573303651142,0.4171114548969581
SOL,LightGBM,1.0,1737,3,systematic_bias,5.0,base,0.0731291856954764,0.6498961745246382,0.422365037661759,0.472992337472436,0.5894528639900002,0.4977724407058545,0.4644637048791987
SOL,LightGBM,1.0,1737,4,systematic_bias,5.0,base,0.01195384227028,0.6710007318483003,0.4502419821409546,0.4851240300271425,0.5374008905821064,0.4439348890896826,0.4093126654962591
SOL,LightGBM,1.0,1737,0,systematic_bias,10.0,base,-0.3485000471502433,0.7838985480057411,0.6144969335655092,0.5980349590949924,0.4990796291926499,0.4305023623029841,0.3445424708705379
SOL,LightGBM,1.0,1737,1,systematic_bias,10.0,base,-0.2659301511158431,0.7595200603755475,0.5768707221128754,0.5869707329682876,0.5262735607622057,0.4339647129481617,0.3699837068625622
SOL,LightGBM,1.0,1737,2,systematic_bias,10.0,base,-0.3304819675775059,0.7786438781327953,0.6062862889536794,0.5954253961455387,0.5200837155918587,0.4102993031897941,0.3360589153749168
SOL,LightGBM,1.0,1737,3,systematic_bias,10.0,base,-0.2944276248395341,0.7680212976623452,0.5898567136629526,0.5849900967288717,0.5259270386168963,0.4413297616194621,0.3499325203507967
SOL,LightGBM,1.0,1737,4,systematic_bias,10.0,base,-0.3259963107650028,0.777330189496863,0.6042422235032291,0.5932281616196758,0.4850855077259303,0.4184843995412192,0.3258953182854943
SOL,LightGBM,1.0,1737,0,gross_errors,0.01,base,0.3294660825598537,0.552770365775586,0.3055550772796752,0.3842082719649389,0.5784876354918965,0.4972541705720157,0.528567282545961
SOL,LightGBM,1.0,1737,1,gross_errors,0.01,base,0.3076036014505157,0.5617095105354519,0.3155175742259769,0.3952249344660866,0.5583451243346678,0.4994083811578581,0.5010623279645
SOL,LightGBM,1.0,1737,2,gross_errors,0.01,base,0.323255277264973,0.5553244765855809,0.3083852742950493,0.3956530542457366,0.5704590206723216,0.4799687317650188,0.5087833005228407
SOL,LightGBM,1.0,1737,3,gross_errors,0.01,base,0.30264383939043,0.5637177346212487,0.3177776843265126,0.399074154716742,0.5532220075712285,0.4762084669092928,0.4916533264078526
SOL,LightGBM,1.0,1737,4,gross_errors,0.01,base,0.2738306146081845,0.5752456520738958,0.3309075602299215,0.3958609520581277,0.5288506292083186,0.4653473180749573,0.4685074856818172
SOL,LightGBM,1.0,1737,0,gross_errors,0.05,base,0.3055094495972423,0.5625583139985253,0.3164718566488633,0.408835853410764,0.5621159249594925,0.4769641499581687,0.5096921018007669
SOL,LightGBM,1.0,1737,1,gross_errors,0.05,base,0.2770935505446403,0.5739518059042642,0.3294206755007662,0.4192284676792456,0.5323817430910947,0.450460646295298,0.4662488745389014
SOL,LightGBM,1.0,1737,2,gross_errors,0.05,base,0.2651969660350344,0.5786551829950144,0.3348418208069935,0.4155974051792306,0.5250214928292195,0.4404931671994806,0.4676553558202383
SOL,LightGBM,1.0,1737,3,gross_errors,0.05,base,0.2851121795275576,0.570759732917937,0.3257666727205548,0.4063247133285871,0.5378981793915921,0.4604484625735824,0.4726301769659298
SOL,LightGBM,1.0,1737,4,gross_errors,0.05,base,0.2866368271012736,0.5701507758989249,0.3250719072581461,0.4105307517136417,0.5421748648138962,0.4561111757235569,0.4798898048722388
SOL,LightGBM,1.0,1737,0,gross_errors,0.1,base,0.2492845081310956,0.584887131269492,0.342092956324656,0.4302271970075551,0.5144869611770329,0.4471049382951002,0.4488323942757497
SOL,LightGBM,1.0,1737,1,gross_errors,0.1,base,0.246625357645856,0.5859220959589998,0.3433047025329873,0.4286792784944193,0.5130185517309656,0.4338052227860183,0.4528172433733899
SOL,LightGBM,1.0,1737,2,gross_errors,0.1,base,0.1822436855344543,0.6104447038247371,0.372642736427671,0.4548208433367705,0.4753232228180831,0.4068784287339489,0.4262841142915445
SOL,LightGBM,1.0,1737,3,gross_errors,0.1,base,0.2321445250712618,0.5915263830313455,0.349903461822146,0.4368772581527495,0.4996455713639874,0.4090066164734089,0.4413871765215575
SOL,LightGBM,1.0,1737,4,gross_errors,0.1,base,0.2492496873822297,0.5849006956437292,0.3421088237645183,0.4355132141174641,0.5127990479305804,0.4132903268749994,0.4364035899503978
SOL,LightGBM,1.0,1737,0,gross_errors,0.2,base,0.222177304123963,0.5953531867329923,0.3544454169531292,0.4481499084565368,0.5088511404811665,0.4230648578633242,0.441584460460564
SOL,LightGBM,1.0,1737,1,gross_errors,0.2,base,0.1762251894520659,0.6126869512305296,0.3753853002081613,0.4815405975940909,0.4689372268291505,0.3676167326033873,0.3928223291570654
SOL,LightGBM,1.0,1737,2,gross_errors,0.2,base,0.1359339391452393,0.6274915048036315,0.3937455886007258,0.4813990273701656,0.4504866682004937,0.3583709683592069,0.3905826995748262
SOL,LightGBM,1.0,1737,3,gross_errors,0.2,base,0.189823576082753,0.6076089713147431,0.3691886620221603,0.486331316193819,0.4997872307683058,0.4434483274661419,0.4208238464517042
SOL,LightGBM,1.0,1737,4,gross_errors,0.2,base,0.1066981337156428,0.6380188319707902,0.4070680299493714,0.498366225589114,0.424429033312674,0.3485755170433979,0.3574405262550566
SOL,FCNN,1.0,1737,0,gaussian,2.0,base,0.2360811023391107,0.5900081406223758,0.3481096060006732,0.3928486530211607,0.5821711258907908,0.4830730313697721,0.5777602059109118
SOL,FCNN,1.0,1737,1,gaussian,2.0,base,0.2505006995748793,0.5844131680542892,0.3415387509952509,0.3871321401186223,0.6042427052083316,0.5392301151840997,0.597531198185976
SOL,FCNN,1.0,1737,2,gaussian,2.0,base,0.2621957883460237,0.5798356880399426,0.3362094251247535,0.3727280197721964,0.5804471369744535,0.5340237964725234,0.5723550302244226
SOL,FCNN,1.0,1737,3,gaussian,2.0,base,0.2572952313933316,0.5817581594581455,0.3384425560961289,0.392213240941565,0.58569982072683,0.5029756979060918,0.5759399211585918
SOL,FCNN,1.0,1737,4,gaussian,2.0,base,0.1986776350382417,0.6042797057737903,0.3651539628100586,0.3894127281492938,0.5551335708421661,0.5361993647446127,0.5450262835701107
SOL,FCNN,1.0,1737,0,gaussian,3.0,base,0.1053425370249377,0.6385027492085663,0.4076857607468973,0.4578534704136599,0.5498014607957933,0.4798917566227778,0.5497496841602971
SOL,FCNN,1.0,1737,1,gaussian,3.0,base,0.1021156753541489,0.6396531926146369,0.4091562068220978,0.4557745470846346,0.5473853533004053,0.4638691183500461,0.5433956881553968
SOL,FCNN,1.0,1737,2,gaussian,3.0,base,0.1279265491639556,0.6303923142687087,0.3973944698890583,0.443849600217031,0.5314040287675978,0.4981760499507301,0.5278349447722978
SOL,FCNN,1.0,1737,3,gaussian,3.0,base,0.1509570941908873,0.6220126194927098,0.3868996988081826,0.4535831747731167,0.5641341763442681,0.458657624226444,0.5638679198166677
SOL,FCNN,1.0,1737,4,gaussian,3.0,base,0.0361487742457463,0.6627341944404743,0.4392166124806644,0.4639394983262747,0.4945695333548667,0.4634065385653286,0.4909953378375573
SOL,FCNN,1.0,1737,0,gaussian,5.0,base,-0.1225888990253076,0.7152283962971664,0.5115516588698165,0.5421745342030531,0.5155692623580036,0.4482794652524203,0.5098980803669789
SOL,FCNN,1.0,1737,1,gaussian,5.0,base,-0.1462354452488254,0.7227220316656919,0.5223271350549854,0.5582144967812182,0.5083751566040188,0.4315755678136044,0.5020912325519634
SOL,FCNN,1.0,1737,2,gaussian,5.0,base,-0.1579419387387759,0.7264032337021157,0.5276616579328905,0.5434840068584228,0.4699835503093753,0.4457963608770024,0.4683966016987746
SOL,FCNN,1.0,1737,3,gaussian,5.0,base,-0.1397806721015353,0.7206842335721234,0.519385764519439,0.5595342186824256,0.4789549668166733,0.4087865521226269,0.4729769297210243
SOL,FCNN,1.0,1737,4,gaussian,5.0,base,-0.2588348011421322,0.7573885710937716,0.573637447623465,0.5654648556848781,0.4367498013457785,0.4092815693489138,0.4344836875658622
SOL,FCNN,1.0,1737,0,gaussian,10.0,base,-0.7751034650199122,0.8993861862175428,0.8088955119589366,0.699454024221322,0.4470685395240423,0.3804973126315164,0.4157355612514995
SOL,FCNN,1.0,1737,1,gaussian,10.0,base,-0.7129876796017902,0.8835100555184926,0.7805900182022898,0.7071025902929402,0.4505309764548734,0.3886988099365441,0.4253050732298388
SOL,FCNN,1.0,1737,2,gaussian,10.0,base,-0.7602350737927417,0.8956116046423217,0.8021201463699944,0.6847812810274267,0.3608953422007858,0.3624429242265075,0.3483014883083137
SOL,FCNN,1.0,1737,3,gaussian,10.0,base,-0.6986210857912092,0.8797973154575465,0.7740433162863056,0.6993526551454812,0.3838080326763096,0.3309736491715636,0.3686257746878338
SOL,FCNN,1.0,1737,4,gaussian,10.0,base,-0.8477665355185826,0.9176095519438144,0.842007289818528,0.7222209017939244,0.3473398344542129,0.3293138726669911,0.3335600050990843
SOL,FCNN,1.0,1737,0,systematic_bias,2.0,base,0.1874793406376149,0.60848739086505,0.3702569048417561,0.3919532128375732,0.5903451817155487,0.5596426691446392,0.5383044779154925
SOL,FCNN,1.0,1737,1,systematic_bias,2.0,base,0.2066803016538944,0.6012547163295457,0.3615072339085225,0.393223327263096,0.5997991025863483,0.5493776403039088,0.548096757149872
SOL,FCNN,1.0,1737,2,systematic_bias,2.0,base,0.2599903985591179,0.5807016423902738,0.3372143974747614,0.3696816300760669,0.6144646539921487,0.5785688593500296,0.5892003891576909
SOL,FCNN,1.0,1737,3,systematic_bias,2.0,base,0.2133155852061807,0.5987350054301714,0.3584836067274674,0.3849836708217703,0.5889920764672838,0.5416977662165678,0.5429579158766112
SOL,FCNN,1.0,1737,4,systematic_bias,2.0,base,0.2593331914991851,0.5809594475062346,0.3375138796467493,0.3814910216482343,0.6130345813961801,0.5478005246054929,0.5753641088411934
SOL,FCNN,1.0,1737,0,systematic_bias,3.0,base,0.0364103598510172,0.6626442565513164,0.4390974107404469,0.4660134008814198,0.5899509869255202,0.5273583760353419,0.4981889754660434
SOL,FCNN,1.0,1737,1,systematic_bias,3.0,base,0.0657828276819725,0.6524666227546305,0.4257126938088333,0.465835205198055,0.5858845180383717,0.5163378099319902,0.509224696267392
SOL,FCNN,1.0,1737,2,systematic_bias,3.0,base,0.2154695375146749,0.5979147714196682,0.3575020738818341,0.4077393499280847,0.6286124092052228,0.5658045438596604,0.5854653112667594
SOL,FCNN,1.0,1737,3,systematic_bias,3.0,base,0.1363869361706888,0.6273269982552183,0.3935391627399027,0.4293783432758699,0.6019137828604709,0.5210640545083396,0.5171942130809979
SOL,FCNN,1.0,1737,4,systematic_bias,3.0,base,0.18634553670364,0.6089117892364586,0.3707735670711453,0.4286528692117729,0.6040977129761486,0.5289338880849613,0.57023607526127
SOL,FCNN,1.0,1737,0,systematic_bias,5.0,base,-0.2548217054636414,0.756180350966086,0.571808723187193,0.5817867222376176,0.5728275445815134,0.456359887073298,0.4413037455275269
SOL,FCNN,1.0,1737,1,systematic_bias,5.0,base,-0.1232719156519119,0.7154459463740699,0.5118629021830885,0.5476498890071244,0.5653504951557969,0.4823819316315266,0.4886926510771938
SOL,FCNN,1.0,1737,2,systematic_bias,5.0,base,-0.1430143229361824,0.7217058295063281,0.5208593043434171,0.5539713950382605,0.6044436506091818,0.5182140061309886,0.4909334570593227
SOL,FCNN,1.0,1737,3,systematic_bias,5.0,base,-0.1823445262846135,0.7340174752673836,0.538781653997904,0.5713614397473396,0.5903844383137405,0.4872686868737991,0.4657025811897304
SOL,FCNN,1.0,1737,4,systematic_bias,5.0,base,0.0282134180423129,0.6654567369506548,0.4428326687530129,0.4885896549819201,0.5738496217420086,0.4719630253994413,0.5128560620954999
SOL,FCNN,1.0,1737,0,systematic_bias,10.0,base,-0.5283065514353695,0.8345255053674153,0.69643281910874,0.64601719071448,0.5323159263108643,0.4112437065447893,0.3859845145051563
SOL,FCNN,1.0,1737,1,systematic_bias,10.0,base,-0.4525255843266351,0.8135725225063768,0.661900249377389,0.6460640216930509,0.5385160240985516,0.4508517908154357,0.4312642246304622
SOL,FCNN,1.0,1737,2,systematic_bias,10.0,base,-0.7303671118080148,0.8879806518693607,0.7885096380943347,0.7020103153500916,0.5477869930075716,0.4789025239946023,0.3805774701256664
SOL,FCNN,1.0,1737,3,systematic_bias,10.0,base,-0.4195423703633252,0.804282384713245,0.6468701543600242,0.6305203405253618,0.5739468015456795,0.4612220773317304,0.4327269445866684
SOL,FCNN,1.0,1737,4,systematic_bias,10.0,base,-0.5725769881740879,0.8465260656704379,0.7166063798594704,0.6676952053198902,0.5423886134700179,0.4463593873908942,0.410562438812696
SOL,FCNN,1.0,1737,0,gross_errors,0.01,base,0.322408761883709,0.5556716856455537,0.3087710222281711,0.3366884109341654,0.6111505408532232,0.565325927586976,0.5979939851666031
SOL,FCNN,1.0,1737,1,gross_errors,0.01,base,0.3214212190728243,0.5560764649223894,0.3092210348405813,0.3357820260318361,0.6089025798352798,0.5595056300656494,0.5859985200969265
SOL,FCNN,1.0,1737,2,gross_errors,0.01,base,0.3379531580327132,0.5492609657387179,0.301687608484229,0.3325303395094625,0.6166153336697802,0.5628505498830331,0.6048350812265917
SOL,FCNN,1.0,1737,3,gross_errors,0.01,base,0.3093506074013989,0.561000429989404,0.3147214824482962,0.3408304278472435,0.5976417053906016,0.5424479822809095,0.5756671679341548
SOL,FCNN,1.0,1737,4,gross_errors,0.01,base,0.2999417455108939,0.564808816659815,0.3190089993766605,0.3372809059195936,0.5899321588845142,0.5518849451975314,0.5526412651598299
SOL,FCNN,1.0,1737,0,gross_errors,0.05,base,0.3062075457262546,0.5622755034401847,0.3161537417689132,0.3599623987984893,0.6120980065786665,0.5333356853524899,0.6053357266151995
SOL,FCNN,1.0,1737,1,gross_errors,0.05,base,0.3121658720532175,0.5598558713609171,0.3134385966972917,0.3630798520813142,0.5988790505941727,0.522576368216744,0.5846582891704675
SOL,FCNN,1.0,1737,2,gross_errors,0.05,base,0.2731398386566058,0.5755191911517222,0.3312223393839326,0.3584489261760253,0.5762117198555357,0.4997329013598062,0.5646518624573853
SOL,FCNN,1.0,1737,3,gross_errors,0.05,base,0.2357394548088573,0.590140060576278,0.3482652910969731,0.3819958602984439,0.5593935635274033,0.5009793009404688,0.5495583979854438
SOL,FCNN,1.0,1737,4,gross_errors,0.05,base,0.3382067043586212,0.5491557794988113,0.3015720701569471,0.3409040974157947,0.6167062017357237,0.5326508544231767,0.5964149865356306
SOL,FCNN,1.0,1737,0,gross_errors,0.1,base,0.2428509062605254,0.5873880142951886,0.3450246793376447,0.3883488085264436,0.5891236956143726,0.5085805233436451,0.5838281855602998
SOL,FCNN,1.0,1737,1,gross_errors,0.1,base,0.2159592311121141,0.5977281370228225,0.3572789257887739,0.4288918788599666,0.5563146930754748,0.4589481762311532,0.5216064541087515
SOL,FCNN,1.0,1737,2,gross_errors,0.1,base,0.119790820443724,0.633326009064158,0.401101833757134,0.4274027448042682,0.556856548896453,0.4876970797818963,0.5405373960508768
SOL,FCNN,1.0,1737,3,gross_errors,0.1,base,0.1437849608921976,0.624634263094012,0.3901679626309994,0.4014150334536042,0.4929543105290013,0.4684144421848782,0.4809133527241211
SOL,FCNN,1.0,1737,4,gross_errors,0.1,base,0.2443401029513852,0.5868100786969872,0.3443460684603643,0.3882752715152537,0.5670611725738032,0.4907604863423341,0.5554779189842101
SOL,FCNN,1.0,1737,0,gross_errors,0.2,base,0.0552716879932829,0.6561268984322959,0.4305025068463843,0.4426588804971936,0.514817420681828,0.4584403298144928,0.5066595220975278
SOL,FCNN,1.0,1737,1,gross_errors,0.2,base,-0.0519882094269645,0.6923725050522808,0.4793796857523705,0.4940190987328743,0.4845093021886142,0.4220146136877476,0.4532802924304729
SOL,FCNN,1.0,1737,2,gross_errors,0.2,base,0.0372964735112071,0.6623395038033895,0.4386936182985201,0.456676482072982,0.52310017355352,0.43399110026018,0.5062917111881491
SOL,FCNN,1.0,1737,3,gross_errors,0.2,base,-0.0560546565874429,0.6937093929620761,0.4812327218838121,0.4908428968964456,0.4376992478723208,0.4217359432627594,0.4226442587631143
SOL,FCNN,1.0,1737,4,gross_errors,0.2,base,0.0089483891936836,0.6720204868207109,0.4516115347067453,0.4681516821836526,0.5164605183869987,0.4253389047501557,0.5039703170454378
HLM,RF,1.0,2468,5,none,0.0,base,0.4318914102913195,0.4610393793973011,0.21255730935504857,0.37203309574433624,0.6616159302577399,0.677432596998291,0.5772636337498684
HLM,RF,1.0,2468,6,none,0.0,base,0.4318914102913195,0.4610393793973011,0.21255730935504857,0.37203309574433624,0.6616159302577399,0.677432596998291,0.5772636337498684
HLM,RF,1.0,2468,7,none,0.0,base,0.4318914102913195,0.4610393793973011,0.21255730935504857,0.37203309574433624,0.66161593025774,0.677432596998291,0.5772636337498684
HLM,RF,1.0,2468,8,none,0.0,base,0.4318914102913195,0.4610393793973011,0.21255730935504857,0.37203309574433624,0.6616159302577401,0.677432596998291,0.5772636337498684
HLM,RF,1.0,2468,9,none,0.0,base,0.4318914102913195,0.4610393793973011,0.21255730935504857,0.37203309574433624,0.66161593025774,0.677432596998291,0.5772636337498684
HLM,RF,1.0,2468,10,none,0.0,base,0.4318914102913195,0.4610393793973011,0.21255730935504857,0.37203309574433624,0.6616159302577399,0.677432596998291,0.5772636337498684
HLM,RF,1.0,2468,11,none,0.0,base,0.4318914102913195,0.4610393793973011,0.21255730935504857,0.37203309574433624,0.6616159302577399,0.677432596998291,0.5772636337498684
HLM,RF,1.0,2468,12,none,0.0,base,0.4318914102913195,0.4610393793973011,0.21255730935504857,0.37203309574433624,0.66161593025774,0.677432596998291,0.5772636337498684
HLM,RF,1.0,2468,13,none,0.0,base,0.4318914102913194,0.46103937939730116,0.21255730935504863,0.3720330957443363,0.6616159302577398,0.677432596998291,0.5772636337498684
HLM,RF,1.0,2468,14,none,0.0,base,0.4318914102913195,0.4610393793973011,0.21255730935504857,0.37203309574433624,0.6616159302577399,0.677432596998291,0.5772636337498684
HLM,LightGBM,1.0,2468,5,none,0.0,base,0.5200887876975149,0.423743249205374,0.1795583412471277,0.3363949273419739,0.7214777992148463,0.7236909567214576,0.6796560119574349
HLM,LightGBM,1.0,2468,6,none,0.0,base,0.5200887876975149,0.423743249205374,0.1795583412471277,0.3363949273419739,0.7214777992148463,0.7236909567214576,0.6796560119574349
HLM,LightGBM,1.0,2468,7,none,0.0,base,0.5200887876975149,0.423743249205374,0.1795583412471277,0.3363949273419739,0.7214777992148463,0.7236909567214576,0.6796560119574349
HLM,LightGBM,1.0,2468,8,none,0.0,base,0.5200887876975149,0.423743249205374,0.1795583412471277,0.3363949273419739,0.7214777992148463,0.7236909567214576,0.6796560119574349
HLM,LightGBM,1.0,2468,9,none,0.0,base,0.5200887876975149,0.423743249205374,0.1795583412471277,0.3363949273419739,0.7214777992148463,0.7236909567214576,0.6796560119574349
HLM,LightGBM,1.0,2468,10,none,0.0,base,0.5200887876975149,0.423743249205374,0.1795583412471277,0.3363949273419739,0.7214777992148463,0.7236909567214576,0.6796560119574349
HLM,LightGBM,1.0,2468,11,none,0.0,base,0.5200887876975149,0.423743249205374,0.1795583412471277,0.3363949273419739,0.7214777992148463,0.7236909567214576,0.6796560119574349
HLM,LightGBM,1.0,2468,12,none,0.0,base,0.5200887876975149,0.423743249205374,0.1795583412471277,0.3363949273419739,0.7214777992148463,0.7236909567214576,0.6796560119574349
HLM,LightGBM,1.0,2468,13,none,0.0,base,0.5200887876975149,0.423743249205374,0.1795583412471277,0.3363949273419739,0.7214777992148463,0.7236909567214576,0.6796560119574349
HLM,LightGBM,1.0,2468,14,none,0.0,base,0.5200887876975149,0.423743249205374,0.1795583412471277,0.3363949273419739,0.7214777992148463,0.7236909567214576,0.6796560119574349
HLM,FCNN,1.0,2468,5,none,0.0,base,0.5188919893198284,0.4242712838099865,0.18000612226577412,0.32077218799486745,0.7437764111500375,0.7544725145776977,0.7363702494526709
HLM,FCNN,1.0,2468,6,none,0.0,base,0.5188919893198284,0.4242712838099865,0.18000612226577412,0.32077218799486745,0.7437764111500375,0.7544725145776977,0.7363702494526709
HLM,FCNN,1.0,2468,7,none,0.0,base,0.5188919893198284,0.4242712838099865,0.18000612226577412,0.32077218799486745,0.7437764111500375,0.7544725145776977,0.7363702494526709
HLM,FCNN,1.0,2468,8,none,0.0,base,0.5188919893198284,0.4242712838099865,0.18000612226577412,0.32077218799486745,0.7437764111500375,0.7544725145776977,0.7363702494526709
HLM,FCNN,1.0,2468,9,none,0.0,base,0.5188919893198284,0.4242712838099865,0.18000612226577412,0.32077218799486745,0.7437764111500375,0.7544725145776977,0.7363702494526709
HLM,FCNN,1.0,2468,10,none,0.0,base,0.5188919893198284,0.4242712838099865,0.18000612226577412,0.32077218799486745,0.7437764111500375,0.7544725145776977,0.7363702494526709
HLM,FCNN,1.0,2468,11,none,0.0,base,0.5188919893198284,0.4242712838099865,0.18000612226577412,0.32077218799486745,0.7437764111500375,0.7544725145776977,0.7363702494526709
HLM,FCNN,1.0,2468,12,none,0.0,base,0.5188919893198284,0.4242712838099865,0.18000612226577412,0.32077218799486745,0.7437764111500375,0.7544725145776977,0.7363702494526709
HLM,FCNN,1.0,2468,13,none,0.0,base,0.5188919893198284,0.4242712838099865,0.18000612226577412,0.32077218799486745,0.7437764111500375,0.7544725145776977,0.7363702494526709
HLM,FCNN,1.0,2468,14,none,0.0,base,0.5188919893198284,0.4242712838099865,0.18000612226577412,0.32077218799486745,0.7437764111500375,0.7544725145776977,0.7363702494526709
SOL,RF,1.0,1737,5,none,0.0,base,0.3121627662588462,0.5598571353249896,0.3134400119743037,0.39419578552643664,0.5659613300375431,0.478960765603173,0.43937813974653595
SOL,RF,1.0,1737,6,none,0.0,base,0.3121627662588461,0.5598571353249896,0.31344001197430377,0.39419578552643664,0.5659613300375433,0.478960765603173,0.439378139746536
SOL,RF,1.0,1737,7,none,0.0,base,0.3121627662588461,0.5598571353249896,0.31344001197430377,0.39419578552643664,0.5659613300375433,0.478960765603173,0.43937813974653595
SOL,RF,1.0,1737,8,none,0.0,base,0.3121627662588461,0.5598571353249896,0.31344001197430377,0.39419578552643664,0.5659613300375432,0.478960765603173,0.43937813974653595
SOL,RF,1.0,1737,9,none,0.0,base,0.3121627662588461,0.5598571353249896,0.31344001197430377,0.39419578552643664,0.5659613300375433,0.478960765603173,0.43937813974653595
SOL,RF,1.0,1737,10,none,0.0,base,0.3121627662588462,0.5598571353249896,0.3134400119743037,0.39419578552643664,0.5659613300375431,0.478960765603173,0.439378139746536
SOL,RF,1.0,1737,11,none,0.0,base,0.3121627662588462,0.5598571353249896,0.3134400119743037,0.39419578552643664,0.5659613300375431,0.478960765603173,0.43937813974653595
SOL,RF,1.0,1737,12,none,0.0,base,0.3121627662588462,0.5598571353249896,0.3134400119743037,0.39419578552643664,0.5659613300375431,0.478960765603173,0.439378139746536
SOL,RF,1.0,1737,13,none,0.0,base,0.3121627662588462,0.5598571353249896,0.3134400119743037,0.39419578552643664,0.5659613300375433,0.478960765603173,0.439378139746536
SOL,RF,1.0,1737,14,none,0.0,base,0.3121627662588462,0.5598571353249896,0.3134400119743037,0.39419578552643664,0.5659613300375431,0.478960765603173,0.43937813974653595
SOL,LightGBM,1.0,1737,5,none,0.0,base,0.34299664979453126,0.5471648231212308,0.2993893436612878,0.3799458528508242,0.5871811687779728,0.49543847566852867,0.5292219431753532
SOL,LightGBM,1.0,1737,6,none,0.0,base,0.34299664979453126,0.5471648231212308,0.2993893436612878,0.3799458528508242,0.5871811687779728,0.49543847566852867,0.5292219431753532
SOL,LightGBM,1.0,1737,7,none,0.0,base,0.34299664979453126,0.5471648231212308,0.2993893436612878,0.3799458528508242,0.5871811687779728,0.49543847566852867,0.5292219431753532
SOL,LightGBM,1.0,1737,8,none,0.0,base,0.34299664979453126,0.5471648231212308,0.2993893436612878,0.3799458528508242,0.5871811687779728,0.49543847566852867,0.5292219431753532
SOL,LightGBM,1.0,1737,9,none,0.0,base,0.34299664979453126,0.5471648231212308,0.2993893436612878,0.3799458528508242,0.5871811687779728,0.49543847566852867,0.5292219431753532
SOL,LightGBM,1.0,1737,10,none,0.0,base,0.34299664979453126,0.5471648231212308,0.2993893436612878,0.3799458528508242,0.5871811687779728,0.49543847566852867,0.5292219431753532
SOL,LightGBM,1.0,1737,11,none,0.0,base,0.34299664979453126,0.5471648231212308,0.2993893436612878,0.3799458528508242,0.5871811687779728,0.49543847566852867,0.5292219431753532
SOL,LightGBM,1.0,1737,12,none,0.0,base,0.34299664979453126,0.5471648231212308,0.2993893436612878,0.3799458528508242,0.5871811687779728,0.49543847566852867,0.5292219431753532
